id.practice,year,Y,Z,post,n.patients,V1_avg,V2_avg,V3_avg,V4_avg,V5_A_avg,V5_B_avg,V5_C_avg
865,1,768.2777355,0,0,416,11.571,3.084,0.526,-0.028,0.709,0.238,0.053
865,2,875.4980443,0,0,438,11.629,3.064,0.516,-0.047,0.692,0.249,0.059
865,3,1119.67656,0,1,431,11.806,3.056,0.501,-0.155,0.715,0.223,0.063
865,4,1179.200664,0,1,407,11.775,3.047,0.516,-0.157,0.725,0.206,0.069
866,1,1015.97246,1,0,337,10.547,3.027,0.623,0.384,0.798,0.125,0.077
866,2,1269.13607,1,0,354,10.653,3.028,0.607,0.317,0.797,0.133,0.071
866,3,1445.146877,1,1,382,10.606,2.95,0.573,0.18,0.796,0.131,0.073
866,4,1938.536817,1,1,361,10.749,3.028,0.571,0.129,0.803,0.125,0.072
867,1,815.9099001,0,0,377,10.76,3.019,0.586,0.434,0.788,0.117,0.095
867,2,1121.943091,0,0,385,10.762,3.026,0.577,0.373,0.782,0.117,0.101
867,3,1249.470025,0,1,390,10.809,3.031,0.569,0.223,0.756,0.133,0.11
867,4,1361.616296,0,1,451,11.167,2.969,0.563,0.065,0.749,0.146,0.104
868,1,699.5503176,0,0,243,12.854,2.992,0.366,-1.086,0.642,0.193,0.165
868,2,614.6751733,0,0,244,12.623,3.037,0.369,-0.949,0.643,0.184,0.172
868,3,632.3896758,0,1,237,12.653,3.063,0.367,-0.889,0.671,0.165,0.165
868,4,762.7246047,0,1,233,12.737,3.056,0.373,-0.939,0.652,0.18,0.167
869,1,939.8083337,0,0,428,11.348,3.035,0.495,-0.15,0.745,0.152,0.103
869,2,947.8360783,0,0,415,11.511,3.128,0.489,-0.249,0.757,0.142,0.101
869,3,1190.518695,0,1,381,11.611,3.081,0.48,-0.256,0.764,0.139,0.097
869,4,1000.250961,0,1,394,11.625,3.117,0.503,-0.311,0.759,0.142,0.099
870,1,820.1543054,0,0,920,11.7,2.952,0.496,-0.15,0.636,0.266,0.098
870,2,973.8684239,0,0,895,11.649,2.926,0.503,-0.13,0.637,0.263,0.101
870,3,1254.293399,0,1,908,11.591,2.93,0.497,-0.149,0.643,0.26,0.097
870,4,1274.684593,0,1,946,11.609,2.975,0.497,-0.163,0.649,0.255,0.096
871,1,694.0504457,0,0,516,11.746,2.932,0.496,-0.052,0.655,0.231,0.114
871,2,750.4230299,0,0,556,11.902,2.871,0.459,-0.181,0.664,0.236,0.101
871,3,979.7911873,0,1,543,11.999,2.899,0.479,-0.178,0.663,0.232,0.105
871,4,1206.850264,0,1,517,12.004,2.923,0.48,-0.195,0.667,0.221,0.112
872,1,626.826198,0,0,616,11.787,3.131,0.497,-0.257,0.88,0.112,0.008
872,2,831.5089687,0,0,605,11.651,3.094,0.501,-0.235,0.879,0.114,0.007
872,3,999.6074307,0,1,583,11.627,3.098,0.485,-0.28,0.878,0.115,0.007
872,4,1135.044378,0,1,619,11.627,3.121,0.489,-0.285,0.871,0.123,0.006
873,1,881.0704687,0,0,718,11.659,3.032,0.489,-0.27,0.688,0.209,0.103
873,2,848.2677453,0,0,674,11.639,3.021,0.491,-0.246,0.682,0.209,0.108
873,3,935.1336283,0,1,656,11.797,3.029,0.488,-0.307,0.672,0.216,0.111
873,4,1241.605076,0,1,622,11.868,3.05,0.484,-0.305,0.678,0.207,0.114
874,1,695.2181331,1,0,114,10.926,3.289,0.64,0.133,0.719,0.202,0.079
874,2,855.5668282,1,0,111,10.741,3.306,0.658,0.134,0.721,0.198,0.081
874,3,1129.817053,1,1,103,10.698,3.35,0.66,0.09,0.738,0.184,0.078
874,4,1169.342255,1,1,115,10.841,3.157,0.652,-0.006,0.722,0.174,0.104
875,1,797.0608305,0,0,371,10.597,2.868,0.639,0.382,0.642,0.178,0.181
875,2,1103.906699,0,0,351,10.574,2.829,0.644,0.381,0.658,0.174,0.168
875,3,1157.922116,0,1,372,10.769,2.828,0.621,0.254,0.653,0.167,0.18
875,4,1434.737157,0,1,365,10.833,2.841,0.605,0.19,0.668,0.148,0.184
876,1,926.8263327,1,0,1660,11.189,2.925,0.57,0.166,0.695,0.216,0.089
876,2,1187.666881,1,0,1616,11.231,2.918,0.57,0.134,0.7,0.215,0.085
876,3,1308.22558,1,1,1639,11.18,2.943,0.57,0.113,0.695,0.219,0.086
876,4,1421.003113,1,1,1724,11.247,2.955,0.549,0.026,0.695,0.217,0.088
877,1,985.5786597,0,0,293,11.234,3.055,0.584,0.206,0.717,0.184,0.099
877,2,1033.052778,0,0,315,11.384,3.171,0.565,0.098,0.695,0.2,0.105
877,3,1398.70532,0,1,307,11.469,3.16,0.56,0.057,0.687,0.208,0.104
877,4,1798.888575,0,1,301,11.503,3.169,0.568,0.058,0.684,0.216,0.1
878,1,806.4433092,0,0,219,10.853,2.982,0.658,0.314,0.685,0.26,0.055
878,2,957.0329816,0,0,310,11.103,3.068,0.594,0.12,0.674,0.255,0.071
878,3,1002.515276,0,1,288,11.138,3.104,0.597,0.108,0.674,0.26,0.066
878,4,1241.811451,0,1,282,11.146,3.039,0.606,0.104,0.656,0.277,0.067
879,1,767.6186389,0,0,328,11.281,2.909,0.546,0.074,0.774,0.116,0.11
879,2,1275.655559,0,0,316,11.288,2.896,0.547,0.091,0.772,0.12,0.108
879,3,1100.243464,0,1,328,11.444,2.927,0.537,0.045,0.768,0.131,0.101
879,4,1235.72756,0,1,311,11.508,2.952,0.543,0.003,0.765,0.132,0.103
880,1,837.6385116,1,0,2716,11.265,3.018,0.548,0.146,0.629,0.315,0.056
880,2,1140.597156,1,0,2739,11.267,2.99,0.547,0.136,0.627,0.315,0.058
880,3,1149.209704,1,1,2972,11.31,2.992,0.549,0.071,0.633,0.311,0.056
880,4,1216.60917,1,1,2962,11.265,2.983,0.543,0.029,0.625,0.318,0.057
881,1,796.5602914,0,0,179,10.854,3.022,0.575,0.144,0.749,0.179,0.073
881,2,936.0434379,0,0,185,10.852,3.005,0.584,0.057,0.757,0.168,0.076
881,3,1043.566579,0,1,185,10.954,3.038,0.573,-0.048,0.757,0.162,0.081
881,4,1464.385942,0,1,187,10.81,3.102,0.604,-0.052,0.765,0.16,0.075
882,1,809.7799697,0,0,337,11.483,3.104,0.451,-0.282,0.62,0.303,0.077
882,2,873.789321,0,0,338,11.61,3.163,0.447,-0.3,0.609,0.311,0.08
882,3,906.5160717,0,1,377,11.599,3.212,0.446,-0.352,0.602,0.318,0.08
882,4,948.7673536,0,1,397,11.59,3.219,0.453,-0.327,0.607,0.315,0.078
883,1,809.0908843,0,0,842,11.144,2.836,0.561,0.294,0.792,0.109,0.099
883,2,1248.273917,0,0,847,11.129,2.85,0.569,0.285,0.796,0.113,0.091
883,3,1329.506641,0,1,836,11.352,2.843,0.561,0.208,0.8,0.11,0.09
883,4,1504.967876,0,1,841,11.339,2.872,0.556,0.137,0.803,0.108,0.089
884,1,777.6067009,1,0,513,11.933,2.981,0.454,-0.378,0.85,0.103,0.047
884,2,1033.539311,1,0,509,11.976,3.008,0.475,-0.38,0.845,0.106,0.049
884,3,1202.914497,1,1,516,12.015,2.981,0.477,-0.392,0.847,0.105,0.048
884,4,1255.899366,1,1,513,11.859,2.955,0.464,-0.387,0.844,0.109,0.047
885,1,1103.612904,0,0,331,12.224,2.764,0.505,-0.112,0.653,0.136,0.211
885,2,1100.991131,0,0,320,12.197,2.772,0.506,-0.125,0.65,0.141,0.209
885,3,1364.982378,0,1,308,12.126,2.802,0.5,-0.08,0.633,0.146,0.221
885,4,1568.034773,0,1,297,12.158,2.818,0.505,-0.098,0.633,0.155,0.212
886,1,661.207693,0,0,186,11.568,2.903,0.452,-0.269,0.715,0.21,0.075
886,2,781.8259032,0,0,182,11.547,2.973,0.489,-0.213,0.714,0.22,0.066
886,3,897.9806807,0,1,192,11.986,2.969,0.531,-0.183,0.698,0.219,0.083
886,4,974.3647054,0,1,199,11.913,2.95,0.553,-0.187,0.698,0.211,0.09
887,1,837.998771,1,0,1311,11.6,3.151,0.544,0.062,0.658,0.173,0.169
887,2,989.4902435,1,0,1215,11.527,3.162,0.551,0.089,0.652,0.174,0.174
887,3,1307.053217,1,1,1285,11.493,3.112,0.542,-0.004,0.654,0.175,0.171
887,4,1393.691147,1,1,1225,11.543,3.111,0.544,-0.05,0.649,0.179,0.172
888,1,837.278224,1,0,1310,11.972,3.091,0.495,-0.119,0.812,0.153,0.035
888,2,1069.100036,1,0,1263,11.99,3.085,0.501,-0.12,0.814,0.151,0.035
888,3,1134.085299,1,1,1188,11.96,3.066,0.503,-0.097,0.816,0.147,0.037
888,4,1342.09371,1,1,1164,11.931,3.079,0.506,-0.125,0.814,0.148,0.039
889,1,750.0707144,1,0,3723,11.47,3.019,0.526,0.037,0.645,0.326,0.029
889,2,1057.841238,1,0,3650,11.452,3.005,0.531,0.048,0.647,0.324,0.029
889,3,1124.028732,1,1,3427,11.469,3.004,0.523,0.009,0.65,0.32,0.031
889,4,1266.94504,1,1,3385,11.507,3.017,0.523,-0.038,0.648,0.319,0.032
890,1,1044.51693,0,0,602,11.101,3.06,0.568,0.185,0.719,0.196,0.085
890,2,1191.649686,0,0,589,11.102,3.078,0.569,0.167,0.716,0.194,0.09
890,3,1442.244361,0,1,570,11.219,3.098,0.547,0.084,0.73,0.182,0.088
890,4,1525.256302,0,1,574,11.211,3.094,0.535,0.02,0.723,0.19,0.087
891,1,737.831317,0,0,199,11.28,2.799,0.533,-0.147,0.543,0.312,0.146
891,2,1007.29327,0,0,229,11.638,2.878,0.52,-0.185,0.52,0.319,0.162
891,3,1149.114269,0,1,254,11.469,2.823,0.524,-0.19,0.516,0.343,0.142
891,4,1461.469165,0,1,247,11.456,2.822,0.547,-0.17,0.51,0.36,0.13
892,1,778.6432471,0,0,334,11.876,3.072,0.488,-0.126,0.826,0.111,0.063
892,2,819.135769,0,0,360,11.599,3.047,0.492,-0.109,0.803,0.122,0.075
892,3,893.2929442,0,1,361,11.643,3.019,0.49,-0.161,0.814,0.114,0.072
892,4,1129.443302,0,1,444,11.736,2.905,0.493,-0.261,0.847,0.097,0.056
893,1,669.458118,0,0,103,10.859,3.097,0.563,0.432,0.718,0.146,0.136
893,2,1073.334324,0,0,120,10.414,3.175,0.542,0.278,0.725,0.15,0.125
893,3,1244.255555,0,1,126,10.685,3.111,0.548,0.091,0.73,0.135,0.135
893,4,1417.946581,0,1,116,10.709,3.078,0.517,0.091,0.733,0.121,0.147
894,1,904.5786241,0,0,631,11.38,3.046,0.553,0.129,0.807,0.158,0.035
894,2,976.4575044,0,0,610,11.375,3.057,0.548,0.114,0.802,0.164,0.034
894,3,1201.361182,0,1,608,11.336,3.067,0.553,0.09,0.806,0.161,0.033
894,4,1349.195804,0,1,604,11.163,3.051,0.551,0.012,0.805,0.161,0.035
895,1,1098.81218,1,0,250,10.93,3.032,0.668,0.729,0.676,0.24,0.084
895,2,1693.806434,1,0,262,11.185,2.943,0.656,0.575,0.683,0.24,0.076
895,3,1564.133679,1,1,307,11.807,2.971,0.622,0.25,0.664,0.257,0.078
895,4,1478.314928,1,1,332,11.912,2.997,0.584,0.103,0.669,0.262,0.069
896,1,801.568702,1,0,274,11.585,2.92,0.496,-0.209,0.628,0.277,0.095
896,2,1034.925314,1,0,312,11.605,2.856,0.49,-0.244,0.638,0.253,0.109
896,3,862.7520774,1,1,299,11.752,2.883,0.478,-0.266,0.642,0.261,0.097
896,4,1031.221419,1,1,301,11.79,2.754,0.465,-0.333,0.621,0.286,0.093
897,1,719.9206996,0,0,1970,11.817,3.023,0.505,-0.188,0.609,0.235,0.156
897,2,942.1803054,0,0,1934,11.778,3.022,0.501,-0.195,0.612,0.236,0.153
897,3,1010.370005,0,1,1888,11.712,2.992,0.506,-0.172,0.611,0.234,0.155
897,4,1141.644425,0,1,1860,11.718,3.001,0.511,-0.176,0.612,0.234,0.154
898,1,698.7810897,0,0,550,11.74,3.025,0.502,-0.151,0.562,0.287,0.151
898,2,896.5466399,0,0,527,11.742,3.008,0.491,-0.119,0.543,0.304,0.154
898,3,1006.062503,0,1,540,11.641,2.994,0.496,-0.094,0.55,0.306,0.144
898,4,1032.555198,0,1,574,11.774,2.993,0.49,-0.172,0.563,0.296,0.141
899,1,810.3810493,0,0,154,11.481,3.039,0.552,0.146,0.617,0.214,0.169
899,2,869.7863844,0,0,175,11.633,3,0.566,0.164,0.611,0.211,0.177
899,3,1234.337377,0,1,162,11.598,3.019,0.562,0.158,0.611,0.198,0.191
899,4,1084.942616,0,1,212,12.042,2.934,0.552,0.02,0.599,0.226,0.175
900,1,894.8987758,0,0,777,11.178,3,0.553,0.065,0.595,0.198,0.207
900,2,1045.200421,0,0,809,11.206,3.004,0.549,0.06,0.596,0.194,0.21
900,3,1133.83819,0,1,814,11.308,3.014,0.548,0.002,0.606,0.19,0.204
900,4,1259.781793,0,1,771,11.314,2.965,0.545,-0.007,0.601,0.196,0.204
901,1,583.7515632,0,0,167,11.118,2.904,0.617,0.127,0.737,0.198,0.066
901,2,848.192521,0,0,168,11.079,2.94,0.595,0.146,0.726,0.202,0.071
901,3,923.345047,0,1,166,10.977,2.97,0.584,0.14,0.735,0.205,0.06
901,4,1329.917974,0,1,166,11.176,3.036,0.572,0.045,0.747,0.193,0.06
902,1,757.9837316,1,0,951,11.58,3.065,0.559,0.109,0.409,0.455,0.136
902,2,1155.362721,1,0,965,11.445,3.062,0.562,0.143,0.419,0.449,0.133
902,3,1280.792577,1,1,993,11.603,3.07,0.547,0.036,0.415,0.449,0.136
902,4,1323.783494,1,1,1011,11.519,3.065,0.554,-0.03,0.417,0.447,0.136
903,1,794.5269449,0,0,919,12.184,3.052,0.47,-0.318,0.794,0.119,0.087
903,2,878.950316,0,0,914,12.03,3.055,0.472,-0.307,0.795,0.113,0.092
903,3,896.9161814,0,1,899,11.996,3.078,0.483,-0.305,0.791,0.118,0.091
903,4,975.960213,0,1,899,11.973,3.078,0.486,-0.352,0.786,0.121,0.092
904,1,916.9041231,0,0,601,12.301,2.835,0.451,-0.49,0.73,0.175,0.095
904,2,1052.057411,0,0,576,12.23,2.873,0.448,-0.487,0.733,0.174,0.094
904,3,1156.952967,0,1,546,12.126,2.868,0.458,-0.45,0.738,0.167,0.095
904,4,1184.419107,0,1,530,12.192,2.868,0.466,-0.467,0.742,0.158,0.1
905,1,890.8345191,0,0,151,10.909,3.073,0.623,0.217,0.662,0.179,0.159
905,2,1043.745809,0,0,142,10.978,3.148,0.613,0.146,0.648,0.19,0.162
905,3,1313.727172,0,1,142,10.844,3.169,0.599,0.126,0.655,0.183,0.162
905,4,1662.324836,0,1,152,10.891,3.112,0.612,0.115,0.625,0.224,0.151
906,1,962.0502279,0,0,506,11.527,2.931,0.557,0.261,0.858,0.117,0.026
906,2,1125.512126,0,0,504,11.436,2.98,0.565,0.29,0.849,0.123,0.028
906,3,1204.87166,0,1,480,11.365,2.994,0.579,0.282,0.858,0.119,0.023
906,4,1382.270741,0,1,532,11.519,2.974,0.577,0.189,0.859,0.115,0.026
907,1,715.4555929,0,0,319,11.881,3.038,0.48,-0.496,0.621,0.288,0.091
907,2,838.1591029,0,0,322,11.871,3.096,0.484,-0.466,0.621,0.283,0.096
907,3,772.3728587,0,1,375,11.652,3.069,0.528,-0.328,0.613,0.291,0.096
907,4,945.1011098,0,1,361,11.671,3.025,0.512,-0.305,0.612,0.291,0.097
908,1,1209.24645,0,0,198,11.105,3.121,0.611,0.373,0.621,0.182,0.197
908,2,1055.073138,0,0,207,11.167,3.029,0.594,0.298,0.633,0.174,0.193
908,3,1132.358791,0,1,198,11.138,3.025,0.606,0.287,0.621,0.182,0.197
908,4,1540.485347,0,1,195,11.268,3.062,0.61,0.259,0.651,0.164,0.185
909,1,959.2514114,0,0,504,10.806,2.942,0.585,0.383,0.589,0.236,0.175
909,2,1087.501253,0,0,553,10.972,2.944,0.544,0.286,0.573,0.248,0.179
909,3,1479.733259,0,1,538,10.843,2.998,0.545,0.285,0.572,0.243,0.184
909,4,1524.537847,0,1,546,10.841,3.038,0.551,0.2,0.56,0.255,0.185
910,1,938.8065843,0,0,1971,11.291,2.95,0.57,0.223,0.715,0.194,0.091
910,2,1073.877134,0,0,1909,11.369,2.936,0.554,0.135,0.711,0.193,0.095
910,3,1309.252908,0,1,1820,11.437,2.952,0.552,0.105,0.709,0.197,0.094
910,4,1384.317924,0,1,1829,11.473,2.973,0.541,0.018,0.719,0.193,0.088
911,1,922.8022072,1,0,798,10.99,3.038,0.593,0.333,0.526,0.335,0.139
911,2,1246.720997,1,0,882,11.249,3.044,0.568,0.208,0.536,0.328,0.136
911,3,1349.378663,1,1,866,11.33,3.052,0.561,0.153,0.527,0.335,0.139
911,4,1432.51124,1,1,853,11.569,3.025,0.543,0.025,0.528,0.332,0.141
912,1,794.9747097,1,0,822,11.665,3.062,0.495,-0.032,0.825,0.113,0.062
912,2,867.0324328,1,0,1058,11.89,3.026,0.463,-0.247,0.826,0.111,0.063
912,3,1004.395607,1,1,1010,11.908,3.04,0.466,-0.266,0.826,0.116,0.058
912,4,1239.425808,1,1,967,11.809,3.048,0.471,-0.263,0.817,0.123,0.06
913,1,910.7501462,0,0,275,12.416,3.185,0.411,-0.659,0.669,0.233,0.098
913,2,960.0119855,0,0,244,12.338,3.25,0.422,-0.625,0.689,0.213,0.098
913,3,945.917561,0,1,279,12.446,3.115,0.412,-0.67,0.667,0.233,0.1
913,4,978.6362382,0,1,282,12.288,3.135,0.401,-0.637,0.667,0.227,0.106
914,1,878.6920319,0,0,1017,11.029,2.906,0.622,0.406,0.696,0.257,0.047
914,2,1237.303135,0,0,1004,11.072,2.908,0.617,0.361,0.7,0.25,0.05
914,3,1485.645208,0,1,976,11.042,2.925,0.617,0.336,0.706,0.253,0.041
914,4,1649.804385,0,1,972,11.051,2.917,0.616,0.267,0.712,0.246,0.042
915,1,1002.666863,1,0,288,11.351,3.01,0.545,0.027,0.708,0.212,0.08
915,2,1336.120676,1,0,291,11.454,3.014,0.56,-0.001,0.718,0.206,0.076
915,3,1130.084186,1,1,266,11.555,2.97,0.571,-0.024,0.714,0.214,0.071
915,4,1213.015473,1,1,273,11.645,2.93,0.546,-0.135,0.714,0.223,0.062
916,1,740.7111453,0,0,1059,12.069,2.974,0.432,-0.543,0.575,0.235,0.19
916,2,753.9372731,0,0,1083,11.971,2.988,0.458,-0.463,0.588,0.231,0.181
916,3,944.8183334,0,1,1083,11.936,2.967,0.452,-0.456,0.594,0.223,0.183
916,4,939.193991,0,1,1049,11.883,2.981,0.46,-0.423,0.594,0.23,0.176
917,1,920.6153626,0,0,1252,11.374,3.038,0.555,0.108,0.546,0.349,0.105
917,2,1088.2008,0,0,1260,11.367,3.019,0.556,0.147,0.539,0.36,0.101
917,3,1249.688703,0,1,1190,11.348,3.029,0.558,0.157,0.55,0.354,0.097
917,4,1583.66219,0,1,1150,11.375,3.007,0.557,0.104,0.543,0.358,0.099
918,1,1123.510325,1,0,91,11.819,3.022,0.615,-0.062,0.363,0.538,0.099
918,2,1504.818783,1,0,105,11.498,3.01,0.619,-0.015,0.362,0.533,0.105
918,3,1617.844461,1,1,99,11.243,3.071,0.616,-0.063,0.384,0.515,0.101
918,4,1314.268151,1,1,108,11.096,3.148,0.62,-0.112,0.38,0.528,0.093
919,1,744.639162,1,0,1968,11.824,2.966,0.489,-0.17,0.636,0.23,0.135
919,2,925.0264032,1,0,2071,11.772,2.967,0.507,-0.13,0.635,0.233,0.132
919,3,1045.093988,1,1,2108,11.798,3.009,0.508,-0.169,0.633,0.229,0.138
919,4,1128.748621,1,1,2033,11.707,3.013,0.513,-0.157,0.635,0.228,0.137
920,1,1070.458629,0,0,444,11.26,3.011,0.565,0.318,0.635,0.198,0.167
920,2,1200.127805,0,0,447,11.358,3.112,0.57,0.258,0.635,0.192,0.172
920,3,1397.603414,0,1,453,11.303,3.079,0.583,0.255,0.634,0.199,0.168
920,4,1622.249197,0,1,455,11.451,3.112,0.554,0.108,0.62,0.209,0.171
921,1,1159.657682,1,0,311,11.759,2.968,0.486,-0.082,0.659,0.215,0.125
921,2,979.6234197,1,0,300,11.946,2.9,0.5,-0.058,0.657,0.22,0.123
921,3,1092.828964,1,1,303,12.157,2.911,0.525,-0.036,0.663,0.221,0.116
921,4,1311.01835,1,1,287,12.018,2.913,0.533,-0.051,0.659,0.22,0.122
922,1,689.7308807,0,0,631,12.921,3.029,0.406,-0.74,0.865,0.089,0.046
922,2,790.590789,0,0,648,12.605,3.031,0.412,-0.654,0.866,0.086,0.048
922,3,960.6573283,0,1,627,12.493,3.005,0.408,-0.611,0.858,0.096,0.046
922,4,836.9795626,0,1,596,12.519,3.015,0.43,-0.574,0.864,0.091,0.045
923,1,960.8764555,0,0,718,11.424,3.079,0.543,0.048,0.781,0.111,0.107
923,2,1153.106541,0,0,734,11.37,3.093,0.549,0.07,0.782,0.108,0.11
923,3,1273.033415,0,1,702,11.436,3.097,0.53,0.023,0.788,0.101,0.111
923,4,1297.265356,0,1,665,11.499,3.126,0.513,-0.023,0.795,0.096,0.108
924,1,853.2629666,0,0,514,11.037,3.012,0.634,0.296,0.794,0.148,0.058
924,2,931.1359774,0,0,552,11.188,2.971,0.603,0.202,0.801,0.145,0.054
924,3,1349.113754,0,1,557,11.178,2.991,0.605,0.182,0.801,0.147,0.052
924,4,1181.130367,0,1,508,11.234,2.984,0.602,0.164,0.803,0.14,0.057
925,1,918.265028,1,0,550,11.074,3.085,0.578,0.313,0.615,0.244,0.142
925,2,1221.046803,1,0,538,11.203,3.063,0.576,0.294,0.612,0.247,0.141
925,3,1435.448433,1,1,546,11.246,3.095,0.573,0.237,0.619,0.245,0.136
925,4,1649.337268,1,1,568,11.401,3.129,0.563,0.15,0.62,0.245,0.136
926,1,695.6751514,0,0,601,12.649,3.105,0.368,-0.867,0.624,0.261,0.115
926,2,681.8449112,0,0,563,12.619,3.092,0.394,-0.826,0.631,0.258,0.112
926,3,830.8578284,0,1,543,12.376,3.085,0.401,-0.725,0.635,0.254,0.11
926,4,821.5016906,0,1,587,12.387,3.131,0.412,-0.788,0.617,0.266,0.118
927,1,642.524637,1,0,233,11.801,2.876,0.429,-0.423,0.601,0.202,0.197
927,2,1168.934847,1,0,217,11.781,2.894,0.433,-0.421,0.604,0.203,0.194
927,3,792.8500077,1,1,212,11.481,2.925,0.453,-0.383,0.599,0.222,0.179
927,4,1008.170804,1,1,203,11.631,2.951,0.468,-0.363,0.586,0.212,0.202
928,1,944.7113783,0,0,200,11.562,2.885,0.51,-0.04,0.605,0.275,0.12
928,2,901.9538648,0,0,210,11.602,2.862,0.505,-0.098,0.614,0.271,0.114
928,3,1101.101065,0,1,227,11.346,2.925,0.498,-0.103,0.621,0.247,0.132
928,4,1138.801504,0,1,228,11.451,2.895,0.491,-0.151,0.627,0.263,0.11
929,1,716.8003255,1,0,295,12.053,2.946,0.478,-0.399,0.732,0.163,0.105
929,2,986.8777538,1,0,279,12.171,3.007,0.477,-0.348,0.738,0.151,0.111
929,3,871.9781291,1,1,311,11.857,3.023,0.447,-0.359,0.736,0.164,0.1
929,4,879.1525971,1,1,301,11.822,3.03,0.485,-0.34,0.738,0.153,0.11
930,1,717.0104496,0,0,232,11.685,2.905,0.522,0.022,0.819,0.134,0.047
930,2,895.6989497,0,0,217,11.814,2.963,0.544,-0.015,0.82,0.138,0.041
930,3,832.9395549,0,1,230,11.752,2.904,0.504,-0.109,0.804,0.152,0.043
930,4,1043.070329,0,1,231,11.724,2.883,0.506,-0.143,0.814,0.143,0.043
931,1,653.7347329,0,0,299,11.425,2.983,0.458,-0.226,0.632,0.268,0.1
931,2,850.399309,0,0,279,11.442,3.039,0.466,-0.202,0.62,0.269,0.111
931,3,1134.0949,0,1,264,11.368,3.087,0.451,-0.218,0.617,0.269,0.114
931,4,1223.34884,0,1,276,11.687,3.134,0.428,-0.26,0.605,0.272,0.123
932,1,909.0825876,0,0,526,11.031,2.909,0.576,0.198,0.861,0.106,0.032
932,2,1074.576694,0,0,525,11.139,2.928,0.575,0.12,0.859,0.107,0.034
932,3,1377.112022,0,1,530,11.171,2.911,0.568,0.103,0.853,0.108,0.04
932,4,1399.887662,0,1,548,11.221,2.907,0.551,0.053,0.847,0.111,0.042
933,1,1250.355402,1,0,191,11.45,3.037,0.607,0.301,0.696,0.225,0.079
933,2,1350.33815,1,0,221,11.415,2.986,0.615,0.212,0.688,0.235,0.077
933,3,1181.225774,1,1,219,11.436,2.986,0.598,0.23,0.68,0.237,0.082
933,4,1558.929612,1,1,224,11.316,2.915,0.58,0.15,0.692,0.228,0.08
934,1,654.940252,1,0,125,11.174,2.92,0.576,0.089,0.736,0.224,0.04
934,2,1035.410416,1,0,123,11.49,2.829,0.52,0.006,0.748,0.203,0.049
934,3,900.363025,1,1,156,11.872,2.897,0.5,-0.161,0.75,0.199,0.051
934,4,1018.513757,1,1,194,11.605,2.881,0.521,-0.106,0.747,0.206,0.046
935,1,821.5762085,1,0,344,11.518,2.983,0.471,-0.154,0.602,0.314,0.084
935,2,895.2950094,1,0,333,11.49,2.997,0.462,-0.123,0.586,0.321,0.093
935,3,938.9410381,1,1,329,11.522,2.985,0.474,-0.117,0.578,0.331,0.091
935,4,1111.494377,1,1,338,11.468,2.953,0.467,-0.122,0.577,0.337,0.086
936,1,665.7364887,0,0,756,11.011,3.053,0.595,0.31,0.521,0.385,0.094
936,2,1189.185011,0,0,757,11.083,3.036,0.58,0.249,0.524,0.384,0.091
936,3,1492.418386,0,1,774,11.158,3.035,0.57,0.147,0.525,0.385,0.09
936,4,1452.284563,0,1,725,11.13,2.985,0.557,0.087,0.513,0.396,0.091
937,1,715.0159044,1,0,516,11.534,2.926,0.473,0.011,0.725,0.141,0.134
937,2,1028.250429,1,0,502,11.48,2.966,0.468,0.022,0.719,0.145,0.135
937,3,1144.79579,1,1,553,11.414,2.953,0.481,0.007,0.718,0.154,0.128
937,4,1215.857051,1,1,621,11.407,2.939,0.469,-0.084,0.72,0.151,0.129
938,1,985.7714142,1,0,1096,11.376,3.023,0.543,0.028,0.802,0.091,0.107
938,2,1073.861664,1,0,1160,11.432,3.022,0.536,-0.003,0.8,0.097,0.103
938,3,1184.055055,1,1,1115,11.463,3.059,0.535,-0.016,0.801,0.092,0.107
938,4,1341.919227,1,1,1078,11.421,3.058,0.536,-0.025,0.796,0.092,0.112
939,1,870.3076992,0,0,1371,10.828,3.033,0.613,0.339,0.931,0.035,0.034
939,2,1018.948442,0,0,1394,10.959,3.022,0.6,0.261,0.932,0.033,0.035
939,3,1183.95802,0,1,1355,10.947,3.021,0.59,0.247,0.929,0.034,0.037
939,4,1338.997468,0,1,1350,10.92,3.01,0.574,0.192,0.936,0.03,0.034
940,1,801.980186,0,0,191,11.693,2.974,0.503,-0.151,0.822,0.094,0.084
940,2,901.2174087,0,0,198,11.68,2.949,0.48,-0.12,0.808,0.091,0.101
940,3,1019.940654,0,1,192,11.397,2.99,0.464,-0.095,0.797,0.089,0.115
940,4,1425.829485,0,1,248,11.501,2.972,0.46,-0.29,0.823,0.077,0.101
941,1,978.386887,0,0,1802,11.02,2.952,0.588,0.332,0.738,0.176,0.086
941,2,1180.938111,0,0,1796,11.029,2.97,0.591,0.318,0.727,0.185,0.089
941,3,1378.948096,0,1,1727,11.117,2.977,0.584,0.287,0.731,0.181,0.088
941,4,1458.952024,0,1,1728,11.312,2.968,0.565,0.127,0.735,0.178,0.087
942,1,972.13587,0,0,920,11.072,3.009,0.572,0.212,0.799,0.138,0.063
942,2,1237.086649,0,0,905,11.052,2.985,0.566,0.202,0.791,0.143,0.066
942,3,1487.106025,0,1,1175,11.143,3.017,0.544,0.071,0.79,0.149,0.061
942,4,1660.275498,0,1,1114,11.056,2.99,0.545,0.075,0.791,0.146,0.063
